"state","county","month.index","avg.temp"
"KS","stafford county",1,29.5
"KS","stanton county",1,32
"KS","stevens county",1,32.8
"KS","sumner county",1,33.2
"KS","thomas county",1,28.9
"KS","trego county",1,28.1
"KS","wabaunsee county",1,28.8
"KS","wallace county",1,29.2
"KS","washington county",1,25.4
"KS","wichita county",1,28.9
"KS","wilson county",1,33.1
"KS","woodson county",1,31.5
"KS","wyandotte county",1,29.2
"KY","adair county",1,32
"KY","allen county",1,33.4
"KY","anderson county",1,30
"KY","ballard county",1,32.5
"KY","barren county",1,32.4
"KY","bath county",1,29.8
"KY","bell county",1,31.3
"KY","boone county",1,28.4
"KY","bourbon county",1,29.5
"KY","boyd county",1,29.8
"KY","boyle county",1,30
"KY","bracken county",1,28.8
"KY","breathitt county",1,31.8
"KY","breckinridge county",1,30.5
"KY","bullitt county",1,30.9
"KY","butler county",1,32.7
"KY","caldwell county",1,33
"KY","calloway county",1,32.6
"KY","campbell county",1,28.7
"KY","carlisle county",1,32.9
"KY","carroll county",1,29.8
"KY","carter county",1,29.2
"KY","casey county",1,30.6
"KY","christian county",1,33.2
"KY","clark county",1,29.8
"KY","clay county",1,31.7
"KY","clinton county",1,32.9
"KY","crittenden county",1,32.2
"KY","cumberland county",1,33.4
"KY","daviess county",1,30.9
"KY","edmonson county",1,32.3
"KY","elliott county",1,29.9
"KY","estill county",1,30.7
"KY","fayette county",1,29.3
"KY","fleming county",1,29.2
"KY","floyd county",1,32.4
"KY","franklin county",1,30.1
"KY","fulton county",1,33.6
"KY","gallatin county",1,29.6
"KY","garrard county",1,30
"KY","grant county",1,29.2
"KY","graves county",1,32.8
"KY","grayson county",1,31.4
"KY","green county",1,31.8
"KY","greenup county",1,28.8
"KY","hancock county",1,30.1
"KY","hardin county",1,30.7
"KY","harlan county",1,31.6
"KY","harrison county",1,29.6
"KY","hart county",1,31.7
"KY","henderson county",1,31.4
"KY","henry county",1,29.6
"KY","hickman county",1,33.2
"KY","hopkins county",1,33.2
"KY","jackson county",1,30.4
"KY","jefferson county",1,30.5
"KY","jessamine county",1,29.6
"KY","johnson county",1,31.4
"KY","kenton county",1,28.4
"KY","knott county",1,32
"KY","knox county",1,31.9
"KY","larue county",1,30.8
"KY","laurel county",1,31.3
"KY","lawrence county",1,30.6
"KY","lee county",1,31.3
"KY","leslie county",1,32.2
"KY","letcher county",1,31.8
"KY","lewis county",1,28.6
"KY","lincoln county",1,29.9
"KY","livingston county",1,32
"KY","logan county",1,33.4
"KY","lyon county",1,32.6
"KY","mccracken county",1,32.6
"KY","mccreary county",1,32
"KY","mclean county",1,32.5
"KY","madison county",1,30.1
"KY","magoffin county",1,31.5
"KY","marion county",1,30.8
"KY","marshall county",1,32.4
"KY","martin county",1,31.8
"KY","mason county",1,28.6
"KY","meade county",1,30.1
"KY","menifee county",1,30.1
"KY","mercer county",1,30
"KY","metcalfe county",1,32
"KY","monroe county",1,32.9
"KY","montgomery county",1,29.8
"KY","morgan county",1,30.6
"KY","muhlenberg county",1,33.1
"KY","nelson county",1,30.7
"KY","nicholas county",1,29.4
"KY","ohio county",1,32
"KY","oldham county",1,29.4
"KY","owen county",1,29.6
"KY","owsley county",1,31.6
"KY","pendleton county",1,29.3
"KY","perry county",1,32.2
"KY","pike county",1,32.6
"KY","powell county",1,30.5
"KY","pulaski county",1,31.3
"KY","robertson county",1,29.2
"KY","rockcastle county",1,30.3
"KY","rowan county",1,29.4
"KY","russell county",1,32.2
"KY","scott county",1,29.5
"KY","shelby county",1,29.6
"KY","simpson county",1,33.6
"KY","spencer county",1,30.2
"KY","taylor county",1,31.3
"KY","todd county",1,33.4
"KY","trigg county",1,33
"KY","trimble county",1,29.4
"KY","union county",1,32
"KY","warren county",1,33.2
"KY","washington county",1,30.4
"KY","wayne county",1,32.2
"KY","webster county",1,32.8
"KY","whitley county",1,32.2
"KY","wolfe county",1,30.9
"KY","woodford county",1,29.7
"LA","acadia parish",1,49.1
"LA","allen parish",1,48.6
"LA","ascension parish",1,50.3
"LA","assumption parish",1,50.9
"LA","avoyelles parish",1,47.8
"LA","beauregard parish",1,49.2
"LA","bienville parish",1,45.5
"LA","bossier parish",1,45.6
"LA","caddo parish",1,46.1
"LA","calcasieu parish",1,50.3
"LA","caldwell parish",1,45.4
"LA","cameron parish",1,50.8
"LA","catahoula parish",1,46
"LA","claiborne parish",1,44.2
"LA","concordia parish",1,46.3
"LA","de soto parish",1,46.7
"LA","east baton rouge parish",1,49.4
"LA","east carroll parish",1,44.3
"LA","east feliciana parish",1,48.4
"LA","evangeline parish",1,48.5
"LA","franklin parish",1,45.3
"LA","grant parish",1,46.7
"LA","iberia parish",1,50.4
"LA","iberville parish",1,50.2
"LA","jackson parish",1,45
"LA","jefferson parish",1,51.9
"LA","jefferson davis parish",1,49.3
"LA","lafayette parish",1,49.8
"LA","lafourche parish",1,51.8
"LA","lasalle parish",1,46.3
"LA","lincoln parish",1,44.5
"LA","livingston parish",1,49.4
"LA","madison parish",1,44.6
"LA","morehouse parish",1,44.5
"LA","natchitoches parish",1,47.1
"LA","orleans parish",1,51.5
"LA","ouachita parish",1,44.7
"LA","plaquemines parish",1,52.6
"LA","pointe coupee parish",1,48.9
"LA","rapides parish",1,48
"LA","red river parish",1,46.4
"LA","richland parish",1,44.9
"LA","sabine parish",1,47.4
"LA","st. bernard parish",1,51.6
"LA","st. charles parish",1,51.4
"LA","st. helena parish",1,48.3
"LA","st. james parish",1,50.6
"LA","st. john the baptist parish",1,50.6
"LA","st. landry parish",1,48.8
"LA","st. martin parish",1,50.2
"LA","st. mary parish",1,50.9
"LA","st. tammany parish",1,49.8
"LA","tangipahoa parish",1,49
"LA","tensas parish",1,45
"LA","terrebonne parish",1,51.9
"LA","union parish",1,44.4
"LA","vermilion parish",1,49.7
"LA","vernon parish",1,48.7
"LA","washington parish",1,48.6
"LA","webster parish",1,45
"LA","west baton rouge parish",1,49.7
"LA","west carroll parish",1,44.4
"LA","west feliciana parish",1,48.4
"LA","winn parish",1,46
"ME","androscoggin county",1,15.7
"ME","aroostook county",1,6.1
"ME","cumberland county",1,16.9
"ME","franklin county",1,9.4
"ME","hancock county",1,16.7
"ME","kennebec county",1,15.6
"ME","knox county",1,18.7
"ME","lincoln county",1,18.4
"ME","oxford county",1,11.6
"ME","penobscot county",1,12
"ME","piscataquis county",1,8.1
"ME","sagadahoc county",1,18.4
"ME","somerset county",1,8.4
"ME","waldo county",1,16.1
"ME","washington county",1,15.9
"ME","york county",1,18
"MD","allegany county",1,26.2
"MD","anne arundel county",1,32.8
"MD","baltimore county",1,30
"MD","calvert county",1,33.5
"MD","caroline county",1,31.6
"MD","carroll county",1,28.5
"MD","cecil county",1,30.4
"MD","charles county",1,34.1
"MD","dorchester county",1,33.6
"MD","frederick county",1,28.7
"MD","garrett county",1,22.7
"MD","harford county",1,29.9
"MD","howard county",1,30.2
"MD","kent county",1,31
"MD","montgomery county",1,30.4
"MD","prince george's county",1,32.1
"MD","queen anne's county",1,31.5
"MD","st. mary's county",1,34.1
"MD","somerset county",1,34.6
"MD","talbot county",1,32.7
"MD","washington county",1,27.8
"MD","wicomico county",1,33.7
"MD","worcester county",1,34.6
"MD","baltimore city",1,32.5
"MD","washington, d.c.",1,31.7
"MA","barnstable county",1,30.4
"MA","berkshire county",1,18.4
"MA","bristol county",1,27.2
"MA","dukes county",1,30.2
"MA","essex county",1,24.3
"MA","franklin county",1,20.2
"MA","hampden county",1,22
"MA","hampshire county",1,21.2
"MA","middlesex county",1,24
"MA","nantucket county",1,31.6
"MA","norfolk county",1,25.8
"MA","plymouth county",1,27.6
"MA","suffolk county",1,26.4
"MA","worcester county",1,22.2
"MI","alcona county",1,14.6
"MI","alger county",1,11.2
"MI","allegan county",1,20.7
"MI","alpena county",1,14.8
"MI","antrim county",1,16.2
"MI","arenac county",1,17
"MI","baraga county",1,7.1
"MI","barry county",1,19.6
"MI","bay county",1,17.9
"MI","benzie county",1,18.1
"MI","berrien county",1,21.4
"MI","branch county",1,19.3
"MI","calhoun county",1,18.8
"MI","cass county",1,20.8
"MI","charlevoix county",1,16
"MI","cheboygan county",1,14.4
"MI","chippewa county",1,10.6
"MI","clare county",1,15.3
"MI","clinton county",1,18.6
"MI","crawford county",1,13.3
"MI","delta county",1,11.8
"MI","dickinson county",1,7.9
"MI","eaton county",1,19
"MI","emmet county",1,15.1
"MI","genesee county",1,17.9
"MI","gladwin county",1,16.1
"MI","gogebic county",1,5.5
"MI","grand traverse county",1,17.6
"MI","gratiot county",1,18.1
"MI","hillsdale county",1,18.9
"MI","houghton county",1,8.6
"MI","huron county",1,18.2
"MI","ingham county",1,18.2
"MI","ionia county",1,19
"MI","iosco county",1,15.7
"MI","iron county",1,5.2
"MI","isabella county",1,17.2
"MI","jackson county",1,18.4
"MI","kalamazoo county",1,20
"MI","kalkaska county",1,15
"MI","kent county",1,19.3
"MI","keweenaw county",1,10.3
"MI","lake county",1,17.2
"MI","lapeer county",1,17.9
"MI","leelanau county",1,18.5
"MI","lenawee county",1,19.5
"MI","livingston county",1,17.9
"MI","luce county",1,10.5
"MI","mackinac county",1,12.2
"MI","macomb county",1,20.4
"MI","manistee county",1,17.9
"MI","marquette county",1,8.8
"MI","mason county",1,19.1
"MI","mecosta county",1,16.6
"MI","menominee county",1,11.1
"MI","midland county",1,17.7
"MI","missaukee county",1,14.7
"MI","monroe county",1,21
"MI","montcalm county",1,17.7
"MI","montmorency county",1,13.9
"MI","muskegon county",1,21
"MI","newaygo county",1,18.4
"MI","oakland county",1,18.7
"MI","oceana county",1,20
"MI","ogemaw county",1,14.6
"MI","ontonagon county",1,7
"MI","osceola county",1,15.2
"MI","oscoda county",1,13.4
"MI","otsego county",1,13.4
"MI","ottawa county",1,21
"MI","presque isle county",1,14.5
"MI","roscommon county",1,14.3
"MI","saginaw county",1,18.2
"MI","st. clair county",1,19.9
"MI","st. joseph county",1,20.6
"MI","sanilac county",1,18.6
"MI","schoolcraft county",1,11.3
"MI","shiawassee county",1,18
"MI","tuscola county",1,17.6
"MI","van buren county",1,21.2
"MI","washtenaw county",1,18.6
"MI","wayne county",1,20.7
"MI","wexford county",1,15.7
"MN","aitkin county",1,1.5
"MN","anoka county",1,7.6
"MN","becker county",1,0.8
"MN","beltrami county",1,-0.4
"MN","benton county",1,5.7
"MN","big stone county",1,6.7
"MN","blue earth county",1,9.1
"MN","brown county",1,9.3
"MN","carlton county",1,1.3
"MN","carver county",1,8.4
"MN","cass county",1,1.4
"MN","chippewa county",1,8
"MN","chisago county",1,5.6
"MN","clay county",1,2.4
"MN","clearwater county",1,-0.2
"MN","cook county",1,-0.4
"MN","cottonwood county",1,10.6
"MN","crow wing county",1,3.3
"MN","dakota county",1,9.2
"MN","dodge county",1,8.4
"MN","douglas county",1,3.5
"MN","faribault county",1,9.8
"MN","fillmore county",1,8.1
"MN","freeborn county",1,9
"MN","goodhue county",1,8.6
"MN","grant county",1,3.8
"MN","hennepin county",1,8.7
"MN","houston county",1,9.6
"MN","hubbard county",1,0.7
"MN","isanti county",1,5.1
"MN","itasca county",1,-0.5
"MN","jackson county",1,11.6
"MN","kanabec county",1,3.7
"MN","kandiyohi county",1,6.4
"MN","kittson county",1,0.5
"MN","koochiching county",1,-1.6
"MN","lac qui parle county",1,8.3
"MN","lake county",1,-1
"MN","lake of the woods county",1,-2
"MN","le sueur county",1,8.4
"MN","lincoln county",1,10.2
"MN","lyon county",1,10.2
"MN","mcleod county",1,7.4
"MN","mahnomen county",1,-0.6
"MN","marshall county",1,-0.2
"MN","martin county",1,10.2
"MN","meeker county",1,5.7
"MN","mille lacs county",1,4
"MN","morrison county",1,4
"MN","mower county",1,8.8
"MN","murray county",1,11.3
"MN","nicollet county",1,8.6
"MN","nobles county",1,12.8
"MN","norman county",1,0.8
"MN","olmsted county",1,8.4
"MN","otter tail county",1,2.4
"MN","pennington county",1,-0.7
"MN","pine county",1,4.1
"MN","pipestone county",1,12.2
"MN","polk county",1,0
"MN","pope county",1,5.3
"MN","ramsey county",1,9.7
"MN","red lake county",1,-0.7
"MN","redwood county",1,9.9
"MN","renville county",1,8.6
"MN","rice county",1,8.5
"MN","rock county",1,14.5
"MN","roseau county",1,-0.9
"MN","st. louis county",1,-1.5
"MN","scott county",1,9
"MN","sherburne county",1,6.6
"MN","sibley county",1,8.4
"MN","stearns county",1,5.5
"MN","steele county",1,8.2
"MN","stevens county",1,5.3
"MN","swift county",1,6.9
"MN","todd county",1,3.1
"MN","traverse county",1,5
"MN","wabasha county",1,7.8
"MN","wadena county",1,2.1
"MN","waseca county",1,8.3
"MN","washington county",1,8.9
"MN","watonwan county",1,9.5
"MN","wilkin county",1,3.4
"MN","winona county",1,8.8
"MN","wright county",1,7
"MN","yellow medicine county",1,9.3
"MS","adams county",1,45.8
"MS","alcorn county",1,37.7
"MS","amite county",1,47.4
"MS","attala county",1,43.9
"MS","benton county",1,38.4
"MS","bolivar county",1,41.3
"MS","calhoun county",1,42.3
"MS","carroll county",1,43.9
"MS","chickasaw county",1,42.5
"MS","choctaw county",1,43.6
"MS","claiborne county",1,45
"MS","clarke county",1,46.8
"MS","clay county",1,43.1
"MS","coahoma county",1,40.8
"MS","copiah county",1,45.8
"MS","covington county",1,47.4
"MS","desoto county",1,39.5
"MS","forrest county",1,48.4
"MS","franklin county",1,46.2
"MS","george county",1,48.2
"MS","greene county",1,47.9
"MS","grenada county",1,43.2
"MS","hancock county",1,49.5
"MS","harrison county",1,49.2
"MS","hinds county",1,44.6
"MS","holmes county",1,43.9
"MS","humphreys county",1,43.8
"MS","issaquena county",1,44.1
"MS","itawamba county",1,41
"MS","jackson county",1,49.1
"MS","jasper county",1,46.6
"MS","jefferson county",1,45.2
"MS","jefferson davis county",1,47.5
"MS","jones county",1,47.6
"MS","kemper county",1,44.7
"MS","lafayette county",1,40.5
"MS","lamar county",1,48.4
"MS","lauderdale county",1,45.8
"MS","lawrence county",1,47.4
"MS","leake county",1,44.4
"MS","lee county",1,41.5
"MS","leflore county",1,43.5
"MS","lincoln county",1,46.8
"MS","lowndes county",1,42.9
"MS","madison county",1,43.8
"MS","marion county",1,48.5
"MS","marshall county",1,39
"MS","monroe county",1,42.4
"MS","montgomery county",1,43.5
"MS","neshoba county",1,45.1
"MS","newton county",1,45.8
"MS","noxubee county",1,43.7
"MS","oktibbeha county",1,43.6
"MS","panola county",1,40.7
"MS","pearl river county",1,48.7
"MS","perry county",1,48.2
"MS","pike county",1,47.8
"MS","pontotoc county",1,41.4
"MS","prentiss county",1,39.5
"MS","quitman county",1,41
"MS","rankin county",1,44.5
"MS","scott county",1,44.8
"MS","sharkey county",1,43.8
"MS","simpson county",1,46
"MS","smith county",1,46
"MS","stone county",1,48.5
"MS","sunflower county",1,42.4
"MS","tallahatchie county",1,42.3
"MS","tate county",1,39.9
"MS","tippah county",1,38.5
"MS","tishomingo county",1,38.5
"MS","tunica county",1,40.1
"MS","union county",1,40.2
"MS","walthall county",1,48.1
"MS","warren county",1,44.6
"MS","washington county",1,42.9
"MS","wayne county",1,47.3
"MS","webster county",1,43.1
"MS","wilkinson county",1,47.1
"MS","winston county",1,44.1
"MS","yalobusha county",1,41.9
"MS","yazoo county",1,43.8
"MO","adair county",1,21
"MO","andrew county",1,23.3
"MO","atchison county",1,23.4
"MO","audrain county",1,25.2
"MO","barry county",1,33.4
"MO","barton county",1,32.1
"MO","bates county",1,30.9
"MO","benton county",1,30.2
"MO","bollinger county",1,30.8
"MO","boone county",1,27.4
"MO","buchanan county",1,25.8
"MO","butler county",1,33.5
"MO","caldwell county",1,23.4
"MO","callaway county",1,28
"MO","camden county",1,31.8
"MO","cape girardeau county",1,31.4
"MO","carroll county",1,25.2
"MO","carter county",1,32.1
"MO","cass county",1,29.9
"MO","cedar county",1,32.4
"MO","chariton county",1,24.6
"MO","christian county",1,31.8
"MO","clark county",1,19.2
"MO","clay county",1,27.3
"MO","clinton county",1,24.8
"MO","cole county",1,29.8
"MO","cooper county",1,28.2
"MO","crawford county",1,28.8
"MO","dade county",1,32.5
"MO","dallas county",1,31.1
"MO","daviess county",1,22.3
"MO","dekalb county",1,22.7
"MO","dent county",1,30
"MO","douglas county",1,32.1
"MO","dunklin county",1,35
"MO","franklin county",1,28.3
"MO","gasconade county",1,28.3
"MO","gentry county",1,21.3
"MO","greene county",1,31.6
"MO","grundy county",1,21.8
"MO","harrison county",1,20.9
"MO","henry county",1,30.3
"MO","hickory county",1,31
"MO","holt county",1,24.4
"MO","howard county",1,26.7
"MO","howell county",1,33.1
"MO","iron county",1,28.3
"MO","jackson county",1,28.8
"MO","jasper county",1,33.4
"MO","jefferson county",1,29
"MO","johnson county",1,28.8
"MO","knox county",1,20.2
"MO","laclede county",1,31.9
"MO","lafayette county",1,27.3
"MO","lawrence county",1,32.4
"MO","lewis county",1,20.2
"MO","lincoln county",1,25.8
"MO","linn county",1,22.7
"MO","livingston county",1,23.2
"MO","mcdonald county",1,34.4
"MO","macon county",1,22.5
"MO","madison county",1,29.1
"MO","maries county",1,30.4
"MO","marion county",1,22.1
"MO","mercer county",1,20.2
"MO","miller county",1,31.2
"MO","mississippi county",1,33.2
"MO","moniteau county",1,29
"MO","monroe county",1,23.3
"MO","montgomery county",1,26.2
"MO","morgan county",1,29.3
"MO","new madrid county",1,33.8
"MO","newton county",1,34.1
"MO","nodaway county",1,21.6
"MO","oregon county",1,33.6
"MO","osage county",1,29.3
"MO","ozark county",1,33.3
"MO","pemiscot county",1,34.9
"MO","perry county",1,29.7
"MO","pettis county",1,28.4
"MO","phelps county",1,30.7
"MO","pike county",1,24.5
"MO","platte county",1,28
"MO","polk county",1,31.9
"MO","pulaski county",1,32.2
"MO","putnam county",1,19
"MO","ralls county",1,23.8
"MO","randolph county",1,24.3
"MO","ray county",1,25.8
"MO","reynolds county",1,29.7
"MO","ripley county",1,33.5
"MO","st. charles county",1,27.9
"MO","st. clair county",1,31
"MO","ste. genevieve county",1,28.7
"MO","st. francois county",1,28.2
"MO","st. louis county",1,28.4
"MO","saline county",1,27
"MO","schuyler county",1,19.1
"MO","scotland county",1,18.8
"MO","scott county",1,32.6
"MO","shannon county",1,31.9
"MO","shelby county",1,21.3
"MO","stoddard county",1,33.1
"MO","stone county",1,32.8
"MO","sullivan county",1,20.8
"MO","taney county",1,33.5
"MO","texas county",1,31.2
"MO","vernon county",1,31.7
"MO","warren county",1,27.3
"MO","washington county",1,27.9
"MO","wayne county",1,31.1
"MO","webster county",1,30.7
"MO","worth county",1,20.3
"MO","wright county",1,31.2
"MO","st. louis city",1,28.4
"MT","beaverhead county",1,21.4
"MT","big horn county",1,26.3
"MT","blaine county",1,22
"MT","broadwater county",1,24.6
"MT","carbon county",1,26.3
