state,county,month.index,avg.temp,fips,lat,lng,type,cases
NE,deuel county,12,23.8,31049,41.1116,-102.3339,wild bird,2
NE,douglas county,12,23.1,31055,41.2954,-96.1543,wild bird,2
NE,knox county,12,19.4,31107,42.6368,-97.8919,non-poultry,10
NE,knox county,12,19.4,31107,42.6368,-97.8919,poultry,160
NE,lancaster county,12,24.9,31109,40.7842,-96.6878,wild bird,1
NE,red willow county,12,26.6,31145,40.1758,-100.4769,wild bird,2
NV,churchill county,12,32.5,32001,39.5808,-118.3358,wild bird,1
NV,humboldt county,12,29.1,32013,41.4068,-118.112,wild bird,1
NV,mineral county,12,32.1,32021,38.5386,-118.435,wild bird,4
NV,pershing county,12,31.7,32027,40.4403,-118.4045,wild bird,1
NJ,mercer county,12,35.4,34021,40.2834,-74.7018,wild bird,2
NJ,salem county,12,37.3,34033,39.5876,-75.3491,wild bird,1
NM,socorro county,12,37.4,35053,34.0072,-106.9304,wild bird,3
NY,clinton county,12,27.9,36019,44.7462,-73.6782,wild bird,1
NY,erie county,12,31.4,36029,42.7639,-78.7323,wild bird,1
NY,essex county,12,25.8,36031,44.1172,-73.7726,wild bird,3
NY,nassau county,12,37.3,36059,40.7328,-73.5865,wild bird,1
NY,orange county,12,31.4,36071,41.4021,-74.3056,wild bird,2
NY,seneca county,12,30.8,36099,42.781,-76.8238,wild bird,16
NY,suffolk county,12,37.0,36103,40.8686,-72.8448,wild bird,2
NY,sullivan county,12,28.9,36105,41.7164,-74.7681,wild bird,1
NY,tompkins county,12,28.9,36109,42.452,-76.4736,wild bird,1
NY,yates county,12,30.0,36123,42.6335,-77.1055,wild bird,1
NC,guilford county,12,39.5,37081,36.0795,-79.7889,wild bird,1
NC,hyde county,12,46.7,37095,35.5305,-76.2509,wild bird,8
NC,johnston county,12,42.9,37101,35.5178,-78.3657,wild bird,2
NC,onslow county,12,46.7,37133,34.7321,-77.4321,non-poultry,60
NC,onslow county,12,46.7,37133,34.7321,-77.4321,wild bird,1
NC,pamlico county,12,47.6,37137,35.1435,-76.7407,wild bird,1
NC,union county,12,42.8,37179,34.9884,-80.5307,non-poultry,9
NC,wake county,12,41.8,37183,35.7903,-78.6503,captive wild bird,1
NC,washington county,12,44.5,37187,35.8226,-76.5775,wild bird,1
ND,burleigh county,12,6.0,38015,46.9775,-100.4687,wild bird,1
OK,pawnee county,12,38.8,40117,36.3169,-96.6992,non-poultry,30
OR,benton county,12,39.2,41003,44.4918,-123.4293,wild bird,1
OR,clackamas county,12,34.7,41005,45.188,-122.2209,non-poultry,60
OR,columbia county,12,37.8,41009,45.9438,-123.0883,non-poultry,100
OR,columbia county,12,37.8,41009,45.9438,-123.0883,wild bird,1
OR,douglas county,12,38.1,41019,43.2797,-123.1665,wild bird,1
OR,klamath county,12,28.0,41035,42.6863,-121.6501,wild bird,1
OR,lane county,12,37.4,41039,43.9387,-122.8479,wild bird,7
OR,lincoln county,12,40.8,41041,44.642,-123.8682,captive wild bird,1
OR,lincoln county,12,40.8,41041,44.642,-123.8682,wild bird,1
OR,linn county,12,36.2,41043,44.4887,-122.5344,non-poultry,20
OR,malheur county,12,25.9,41045,43.1934,-117.6231,wild bird,1
OR,morrow county,12,29.6,41049,45.419,-119.5844,wild bird,7
OR,polk county,12,39.2,41053,44.9035,-123.4132,non-poultry,90
OR,polk county,12,39.2,41053,44.9035,-123.4132,wild bird,1
OR,umatilla county,12,29.1,41059,45.5919,-118.7369,non-poultry,10
OR,umatilla county,12,29.1,41059,45.5919,-118.7369,wild bird,2
OR,union county,12,26.7,41061,45.3102,-118.0088,wild bird,1
PA,adams county,12,33.6,42001,39.8715,-77.2179,wild bird,4
PA,allegheny county,12,33.1,42003,40.4688,-79.9812,wild bird,1
PA,berks county,12,33.4,42011,40.4163,-75.926,wild bird,2
PA,bucks county,12,34.5,42017,40.337,-75.1069,wild bird,1
PA,butler county,12,30.8,42019,40.912,-79.9133,wild bird,1
PA,carbon county,12,29.9,42025,40.9182,-75.7088,wild bird,1
PA,centre county,12,29.4,42027,40.9193,-77.82,wild bird,2
PA,chester county,12,34.4,42029,39.9731,-75.7484,wild bird,4
PA,crawford county,12,29.9,42039,41.6847,-80.1062,wild bird,1
PA,lackawanna county,12,29.6,42069,41.4367,-75.6093,wild bird,1
PA,lancaster county,12,34.3,42071,40.0424,-76.2477,wild bird,1
PA,lebanon county,12,32.9,42075,40.3672,-76.4577,wild bird,1
PA,lehigh county,12,33.2,42077,40.6127,-75.5924,wild bird,1
PA,monroe county,12,29.6,42089,41.0581,-75.3395,wild bird,2
PA,potter county,12,27.4,42105,41.7449,-77.8958,wild bird,1
PA,venango county,12,29.2,42121,41.401,-79.758,wild bird,1
SC,charleston county,12,51.0,45019,32.8346,-79.9531,wild bird,15
SC,chester county,12,42.3,45023,34.6921,-81.1595,wild bird,1
SD,beadle county,12,14.0,46005,44.4145,-98.2781,wild bird,3
SD,brookings county,12,13.0,46011,44.3697,-96.7904,non-poultry,210
SD,charles mix county,12,18.3,46023,43.2079,-98.5879,poultry,34100
SD,clark county,12,12.1,46025,44.8583,-97.7295,non-poultry,40
SD,clark county,12,12.1,46025,44.8583,-97.7295,poultry,24300
SD,clark county,12,12.1,46025,44.8583,-97.7295,wild bird,3
SD,davison county,12,15.2,46035,43.6747,-98.146,wild bird,2
SD,hamlin county,12,12.5,46057,44.6738,-97.1883,poultry,58100
SD,hand county,12,13.2,46059,44.5478,-99.0049,wild bird,1
SD,hanson county,12,14.5,46061,43.6748,-97.7873,poultry,55700
SD,hanson county,12,14.5,46061,43.6748,-97.7873,wild bird,1
SD,kingsbury county,12,12.8,46077,44.3696,-97.4915,non-poultry,70
SD,lake county,12,13.7,46079,44.022,-97.1294,poultry,78000
SD,lincoln county,12,16.3,46083,43.2789,-96.7218,wild bird,1
SD,mccook county,12,15.1,46087,43.6743,-97.3685,wild bird,3
SD,minnehaha county,12,15.7,46099,43.6742,-96.7915,wild bird,1
SD,moody county,12,14.0,46101,44.022,-96.6709,poultry,1332100
SD,spink county,12,12.3,46115,44.938,-98.3462,poultry,280
TN,greene county,12,39.9,47059,36.1753,-82.8458,wild bird,2
TN,jefferson county,12,40.7,47089,36.051,-83.4463,wild bird,4
TN,robertson county,12,40.2,47147,36.5255,-86.8706,wild bird,1
TN,weakley county,12,39.9,47183,36.2983,-88.7178,poultry,129300
TX,chambers county,12,57.5,48071,29.7384,-94.6101,wild bird,10
TX,denton county,12,48.5,48121,33.2055,-97.1168,non-poultry,40
TX,hale county,12,41.1,48189,34.0705,-101.8269,wild bird,8
TX,montague county,12,45.4,48337,33.6757,-97.7246,wild bird,1
TX,randall county,12,39.6,48381,34.9659,-101.8969,wild bird,4
TX,tarrant county,12,50.0,48439,32.7719,-97.2911,captive wild bird,1
UT,utah county,12,26.8,49049,40.1199,-111.6703,captive wild bird,1
VT,lamoille county,12,26.7,50015,44.607,-72.6418,non-poultry,50
VT,orleans county,12,26.0,50019,44.829,-72.2434,wild bird,2
VA,henrico county,12,39.5,51087,37.538,-77.4058,wild bird,3
VA,king william county,12,38.8,51101,37.7066,-77.0885,wild bird,1
VA,roanoke county,12,35.5,51161,37.2693,-80.068,wild bird,1
WA,clallam county,12,35.4,53009,48.0493,-123.928,wild bird,2
WA,clark county,12,37.3,53011,45.7791,-122.4826,wild bird,2
WA,franklin county,12,24.8,53021,46.5347,-118.8989,poultry,1015500
WA,grant county,12,22.3,53025,47.2057,-119.4517,wild bird,3
WA,grays harbor county,12,38.4,53027,47.1502,-123.7736,wild bird,1
WA,island county,12,37.2,53029,48.163,-122.5481,wild bird,1
WA,king county,12,33.2,53033,47.4902,-121.8052,wild bird,2
WA,lincoln county,12,20.3,53043,47.5762,-118.4187,wild bird,1
WA,pacific county,12,40.2,53049,46.5557,-123.7041,wild bird,1
WA,pierce county,12,33.4,53053,47.0241,-122.1046,non-poultry,40
WA,skagit county,12,29.1,53057,48.4793,-121.7305,wild bird,6
WA,snohomish county,12,31.3,53061,48.0475,-121.6975,poultry,180
WA,snohomish county,12,31.3,53061,48.0475,-121.6975,wild bird,2
WA,thurston county,12,38.1,53067,46.9258,-122.8332,wild bird,1
WA,whitman county,12,26.6,53075,46.9012,-117.523,wild bird,1
WV,pocahontas county,12,30.6,54075,38.3318,-80.0078,wild bird,1
WI,buffalo county,12,17.8,55011,44.3798,-91.7545,wild bird,1
WI,dane county,12,23.5,55025,43.0673,-89.4181,captive wild bird,3
WI,dane county,12,23.5,55025,43.0673,-89.4181,wild bird,1
WI,sheboygan county,12,25.0,55117,43.7212,-87.9454,wild bird,1
WY,fremont county,12,16.5,56013,43.0405,-108.6304,wild bird,2
WY,goshen county,12,25.1,56015,42.0879,-104.3533,wild bird,2
WY,laramie county,12,26.6,56021,41.3071,-104.6896,wild bird,2
WY,sheridan county,12,17.8,56033,44.79,-106.8793,wild bird,1
WY,teton county,12,15.3,56039,43.9347,-110.5898,captive wild bird,2
AK,aleutians east borough,12,32.1,2013,55.3665,-161.9813,wild bird,1
AK,kenai peninsula borough,12,16.9,2122,60.2654,-151.5652,wild bird,1
AK,sitka city and borough,12,26.1,2220,57.2401,-135.3152,wild bird,3
AL,clarke county,13,54.0,1025,31.6767,-87.8308,wild bird,1
AL,cullman county,13,48.3,1043,34.1319,-86.8676,wild bird,1
AL,jackson county,13,47.4,1071,34.7795,-85.9993,wild bird,1
AL,limestone county,13,47.5,1083,34.8101,-86.9814,wild bird,13
AL,marion county,13,48.5,1093,34.1366,-87.8871,wild bird,1
AL,morgan county,13,48.4,1103,34.4535,-86.8529,wild bird,7
AZ,la paz county,13,51.5,4012,33.7294,-113.9815,wild bird,1
AR,arkansas county,13,50.8,5001,34.2892,-91.3742,wild bird,1
AR,craighead county,13,45.5,5031,35.8308,-90.6328,wild bird,2
AR,grant county,13,48.2,5053,34.29,-92.4236,wild bird,1
AR,greene county,13,44.8,5055,36.1176,-90.559,wild bird,4
AR,lonoke county,13,47.8,5085,34.7543,-91.8888,wild bird,2
AR,perry county,13,46.2,5105,34.9476,-92.9312,wild bird,1
AR,union county,13,51.0,5139,33.1713,-92.5972,wild bird,1
AR,white county,13,46.3,5145,35.2563,-91.7456,wild bird,1
CA,alameda county,13,48.5,6001,37.6469,-121.8888,wild bird,1
CA,butte county,13,45.3,6007,39.6669,-121.6007,wild bird,1
CA,colusa county,13,45.5,6011,39.1775,-122.237,wild bird,1
CA,contra costa county,13,47.8,6013,37.9191,-121.9277,wild bird,3
CA,el dorado county,13,38.4,6017,38.7787,-120.5247,non-poultry,20
CA,el dorado county,13,38.4,6017,38.7787,-120.5247,wild bird,2
CA,fresno county,13,40.1,6019,36.7582,-119.6493,wild bird,1
CA,glenn county,13,45.4,6021,39.5983,-122.3921,wild bird,4
CA,humboldt county,13,44.0,6023,40.6993,-123.8756,wild bird,1
CA,imperial county,13,55.2,6025,33.0395,-115.3653,wild bird,5
CA,lassen county,13,28.0,6035,40.6736,-120.5943,wild bird,4
CA,los angeles county,13,47.1,6037,34.3209,-118.2247,wild bird,2
CA,marin county,13,50.2,6041,38.0735,-122.7235,wild bird,3
CA,mendocino county,13,45.2,6045,39.4402,-123.3915,wild bird,3
CA,merced county,13,48.1,6047,37.1919,-120.7177,wild bird,7
CA,napa county,13,47.9,6055,38.5065,-122.3305,wild bird,1
CA,placer county,13,37.6,6061,39.0634,-120.7177,wild bird,2
CA,san diego county,13,49.3,6073,33.0343,-116.735,wild bird,2
CA,san francisco county,13,51.2,6075,37.7558,-122.4449,wild bird,1
CA,san joaquin county,13,47.7,6077,37.9348,-121.2714,non-poultry,10
CA,san joaquin county,13,47.7,6077,37.9348,-121.2714,wild bird,7
CA,san mateo county,13,50.3,6081,37.4229,-122.329,wild bird,4
CA,shasta county,13,39.3,6089,40.7637,-122.0405,wild bird,1
CA,solano county,13,48.6,6095,38.27,-121.9329,wild bird,9
CA,sonoma county,13,48.7,6097,38.5289,-122.8881,non-poultry,26
CA,sonoma county,13,48.7,6097,38.5289,-122.8881,wild bird,3
CA,sutter county,13,48.6,6101,39.0346,-121.6948,wild bird,1
CA,tehama county,13,43.8,6103,40.1257,-122.234,poultry,23700
CA,ventura county,13,46.3,6111,34.4561,-119.0836,wild bird,3
CA,yolo county,13,48.3,6113,38.6866,-121.9016,wild bird,7
CO,arapahoe county,13,23.9,8005,39.6498,-104.3392,wild bird,1
CO,boulder county,13,25.7,8013,40.0925,-105.3577,captive wild bird,2
CO,boulder county,13,25.7,8013,40.0925,-105.3577,wild bird,1
CO,denver county,13,26.9,8031,39.762,-104.8758,wild bird,4
CO,douglas county,13,26.8,8035,39.3297,-104.9296,captive wild bird,3
CO,el paso county,13,27.9,8041,38.8321,-104.5255,wild bird,1
CO,jefferson county,13,26.7,8059,39.5864,-105.2505,wild bird,1
CO,larimer county,13,23.2,8069,40.6664,-105.4612,captive wild bird,4
CO,larimer county,13,23.2,8069,40.6664,-105.4612,non-poultry,70
CO,larimer county,13,23.2,8069,40.6664,-105.4612,wild bird,2
CO,logan county,13,23.2,8075,40.7247,-103.1101,wild bird,1
CO,mesa county,13,27.0,8077,39.0183,-108.4665,wild bird,2
CO,montrose county,13,27.3,8085,38.4022,-108.2694,wild bird,1
CO,pueblo county,13,31.1,8101,38.1735,-104.5127,wild bird,2
CO,saguache county,13,18.6,8109,38.0806,-106.2815,wild bird,1
CO,weld county,13,24.5,8123,40.5548,-104.3925,non-poultry,40
CO,yuma county,13,24.8,8125,40.0029,-102.4243,wild bird,2
DE,kent county,13,43.0,10001,39.086,-75.5686,wild bird,1
FL,alachua county,13,58.7,12001,29.6748,-82.3577,wild bird,1
FL,duval county,13,58.9,12031,30.3316,-81.6708,captive wild bird,1
GA,mcintosh county,13,55.5,13191,31.4963,-81.4103,wild bird,5
GA,peach county,13,51.8,13225,32.5688,-83.8269,wild bird,1
ID,ada county,13,31.4,16001,43.4511,-116.2412,wild bird,1
ID,canyon county,13,31.5,16027,43.6251,-116.7093,wild bird,1
IN,greene county,13,38.5,18055,39.0363,-86.962,wild bird,2
IN,monroe county,13,37.8,18105,39.1609,-86.5231,wild bird,1
IA,buena vista county,13,19.8,19021,42.7355,-95.1511,poultry,27700
IA,buena vista county,13,19.8,19021,42.7355,-95.1511,wild bird,1
IA,cerro gordo county,13,20.3,19033,43.0816,-93.2608,wild bird,1
IA,story county,13,23.8,19169,42.0362,-93.465,wild bird,1
IA,webster county,13,21.7,19187,42.4279,-94.1818,wild bird,1
KS,anderson county,13,35.9,20003,38.2142,-95.2933,poultry,8900
KS,marion county,13,34.7,20115,38.3589,-97.0969,wild bird,4
KS,mitchell county,13,31.1,20123,39.3933,-98.2094,poultry,6900
KS,neosho county,13,38.6,20133,37.5585,-95.3068,wild bird,1
KS,wabaunsee county,13,33.0,20197,38.9533,-96.205,wild bird,1
LA,cameron parish,13,58.6,22023,29.8754,-93.1937,wild bird,3
LA,lasalle parish,13,54.3,22059,31.6768,-92.1604,wild bird,12
LA,morehouse parish,13,51.9,22067,32.8202,-91.8018,wild bird,18
ME,hancock county,13,29.2,23009,44.6643,-68.3585,non-poultry,40
ME,penobscot county,13,24.9,23019,45.4006,-68.6495,wild bird,2
MD,charles county,13,44.1,24017,38.5073,-76.9922,wild bird,2
MD,dorchester county,13,44.8,24019,38.4829,-76.0125,wild bird,6
MA,hampden county,13,34.5,25013,42.1351,-72.6316,captive wild bird,1
MA,worcester county,13,34.4,25027,42.3514,-71.9077,wild bird,1
MN,anoka county,13,19.5,27003,45.2733,-93.2465,captive wild bird,1
MN,hennepin county,13,19.2,27053,45.0045,-93.477,captive wild bird,1
MN,hennepin county,13,19.2,27053,45.0045,-93.477,wild bird,4
MN,washington county,13,20.7,27163,45.0388,-92.8838,captive wild bird,1
MS,clay county,13,51.6,28025,33.6557,-88.7816,wild bird,10
MS,issaquena county,13,52.6,28055,32.7414,-90.9892,wild bird,1
MS,jasper county,13,52.8,28061,32.0191,-89.1189,wild bird,20
MS,jones county,13,54.0,28067,31.6226,-89.1688,wild bird,10
MS,rankin county,13,52.4,28121,32.2641,-89.9458,wild bird,1
MS,winston county,13,50.6,28159,33.0885,-89.0344,wild bird,1
MO,clay county,13,34.1,29047,39.3105,-94.4209,wild bird,1
MO,johnson county,13,36.2,29101,38.7441,-93.8064,non-poultry,30
MO,st. louis county,13,38.7,29189,38.6407,-90.4434,captive wild bird,1
MO,st. louis county,13,38.7,29189,38.6407,-90.4434,wild bird,1
MT,cascade county,13,27.7,30013,47.308,-111.347,non-poultry,10
MT,cascade county,13,27.7,30013,47.308,-111.347,wild bird,2
MT,gallatin county,13,19.4,30031,45.5404,-111.1704,wild bird,1
MT,ravalli county,13,22.3,30081,46.0817,-114.1207,wild bird,1
MT,yellowstone county,13,27.8,30111,45.9373,-108.2744,wild bird,1
NE,cheyenne county,13,23.3,31033,41.2197,-102.995,wild bird,1
NE,douglas county,13,26.5,31055,41.2954,-96.1543,wild bird,1
NE,lincoln county,13,24.2,31111,41.0478,-100.7452,wild bird,2
NE,scotts bluff county,13,25.2,31157,41.8505,-103.708,non-poultry,7
NV,lyon county,13,28.4,32019,39.0206,-119.189,wild bird,1
NH,belknap county,13,31.1,33001,43.5179,-71.4227,non-poultry,40
NM,santa fe county,13,30.7,35049,35.5069,-105.9763,wild bird,1
NY,albany county,13,32.1,36001,42.6002,-73.9736,wild bird,1
NY,cayuga county,13,32.2,36011,42.9175,-76.5545,wild bird,1
NY,clinton county,13,25.7,36019,44.7462,-73.6782,wild bird,3
NY,dutchess county,13,35.9,36027,41.7651,-73.7429,wild bird,1
NY,franklin county,13,24.1,36033,44.5929,-74.3038,wild bird,3
NY,nassau county,13,42.1,36059,40.7328,-73.5865,wild bird,1
NY,onondaga county,13,31.1,36067,43.0058,-76.1946,wild bird,4
NY,rensselaer county,13,32.2,36083,42.7111,-73.5097,wild bird,1
NY,saratoga county,13,30.7,36091,43.1074,-73.8639,wild bird,1
NY,seneca county,13,33.5,36099,42.781,-76.8238,wild bird,1
NY,suffolk county,13,40.6,36103,40.8686,-72.8448,non-poultry,10
NY,suffolk county,13,40.6,36103,40.8686,-72.8448,wild bird,2
NY,tompkins county,13,32.3,36109,42.452,-76.4736,wild bird,1
NC,dare county,13,50.3,37055,35.7805,-75.7982,wild bird,2
NC,hyde county,13,50.6,37095,35.5305,-76.2509,wild bird,4
NC,rowan county,13,46.7,37159,35.6394,-80.5248,non-poultry,2
NC,wake county,13,47.8,37183,35.7903,-78.6503,captive wild bird,1
NC,washington county,13,49.8,37187,35.8226,-76.5775,wild bird,1
OH,licking county,13,36.6,39089,40.0916,-82.4831,non-poultry,30
OK,rogers county,13,40.4,40131,36.3715,-95.6043,wild bird,1
OR,clatsop county,13,41.3,41007,45.9949,-123.6557,wild bird,4
OR,crook county,13,29.8,41013,44.1422,-120.3566,wild bird,1
OR,deschutes county,13,29.7,41017,43.915,-121.2282,wild bird,2
OR,douglas county,13,38.6,41019,43.2797,-123.1665,non-poultry,0
OR,jackson county,13,36.4,41029,42.4322,-122.7285,wild bird,1
OR,josephine county,13,38.0,41033,42.3655,-123.5555,non-poultry,30
OR,lake county,13,27.8,41037,42.7935,-120.3874,wild bird,1
OR,lane county,13,38.3,41039,43.9387,-122.8479,wild bird,1
OR,lincoln county,13,41.7,41041,44.642,-123.8682,wild bird,1
OR,multnomah county,13,40.5,41051,45.5468,-122.4148,wild bird,3
OR,polk county,13,40.4,41053,44.9035,-123.4132,non-poultry,20
OR,tillamook county,13,40.4,41057,45.4637,-123.7127,wild bird,1
PA,berks county,13,39.1,42011,40.4163,-75.926,wild bird,3
PA,centre county,13,35.4,42027,40.9193,-77.82,wild bird,1
PA,erie county,13,33.0,42049,41.9925,-80.0327,wild bird,1
PA,franklin county,13,38.0,42055,39.9274,-77.7213,wild bird,1
PA,lancaster county,13,39.3,42071,40.0424,-76.2477,wild bird,1
PA,northampton county,13,38.3,42095,40.7542,-75.3076,wild bird,2
PA,schuylkill county,13,36.6,42107,40.7058,-76.2159,wild bird,1
SC,berkeley county,13,53.2,45015,33.1973,-79.9522,wild bird,1
SC,charleston county,13,54.7,45019,32.8346,-79.9531,wild bird,10
SC,clarendon county,13,51.8,45027,33.6658,-80.2164,wild bird,1
SC,colleton county,13,53.5,45029,32.8636,-80.6669,wild bird,17
SD,butte county,13,24.6,46019,44.9058,-103.508,wild bird,1
SD,codington county,13,13.0,46029,44.9779,-97.1886,poultry,140
SD,fall river county,13,25.4,46047,43.2394,-103.5275,wild bird,1
SD,hughes county,13,19.4,46065,44.389,-99.996,wild bird,1
SD,pennington county,13,25.6,46103,44.0037,-102.8238,wild bird,4
TN,hamblen county,13,42.8,47063,36.2171,-83.2667,wild bird,1
TN,hamilton county,13,45.9,47065,35.1808,-85.1648,captive wild bird,1
TN,hawkins county,13,42.4,47073,36.4412,-82.9447,wild bird,1
TN,weakley county,13,45.3,47183,36.2983,-88.7178,poultry,267800
TN,wilson county,13,46.2,47189,36.1549,-86.2977,wild bird,1
TX,carson county,13,41.1,48065,35.4035,-101.3543,wild bird,2
TX,freestone county,13,52.6,48161,31.7049,-96.1491,wild bird,2
TX,hale county,13,43.0,48189,34.0705,-101.8269,wild bird,1
TX,lampasas county,13,52.9,48281,31.1962,-98.2414,poultry,70
UT,duchesne county,13,18.4,49013,40.2982,-110.4252,wild bird,5
UT,utah county,13,24.8,49049,40.1199,-111.6703,wild bird,1
VA,henrico county,13,45.0,51087,37.538,-77.4058,wild bird,2
VA,rockingham county,13,39.7,51165,38.512,-78.8758,poultry,36000
WA,franklin county,13,33.6,53021,46.5347,-118.8989,wild bird,1
WA,skagit county,13,36.0,53057,48.4793,-121.7305,wild bird,1
WA,snohomish county,13,36.8,53061,48.0475,-121.6975,non-poultry,20
WA,thurston county,13,41.4,53067,46.9258,-122.8332,non-poultry,120
WA,walla walla county,13,35.5,53071,46.2298,-118.4784,wild bird,1
WA,whitman county,13,33.4,53075,46.9012,-117.523,captive wild bird,1
WA,whitman county,13,33.4,53075,46.9012,-117.523,wild bird,1
WI,st. croix county,13,20.5,55109,45.034,-92.4526,captive wild bird,1
WI,wood county,13,22.7,55141,44.4553,-90.0416,wild bird,1
WY,fremont county,13,15.1,56013,43.0405,-108.6304,wild bird,4
WY,goshen county,13,25.2,56015,42.0879,-104.3533,wild bird,3
WY,hot springs county,13,19.1,56017,43.7189,-108.4421,wild bird,3
WY,johnson county,13,22.9,56019,44.0388,-106.5847,wild bird,3
WY,laramie county,13,25.2,56021,41.3071,-104.6896,wild bird,3
WY,natrona county,13,20.6,56025,42.9622,-106.7985,wild bird,2
WY,park county,13,19.3,56029,44.5205,-109.5879,wild bird,4
WY,platte county,13,25.3,56031,42.1332,-104.9659,wild bird,3
WY,washakie county,13,20.7,56043,43.905,-107.6829,wild bird,1
AK,aleutians west census area,13,28.8,2016,52.798,-106.6061,wild bird,3
AK,fairbanks north star borough,13,5.8,2090,64.8078,-146.5654,wild bird,2
AK,sitka city and borough,13,34.6,2220,57.2401,-135.3152,captive wild bird,1
AK,southeast fairbanks census area,13,4.2,2240,63.8762,-143.213,wild bird,2
DC,district of columbia,6,73.3,11001,38.9047,-77.0163,wild bird,2
